0102,0304,0506,0708,50659332,96,661058,12305,3484507130,0,1,0,1718.20,0.00,10.34,12069012480.00,676.10,26.00
0102,0304,0506,0708,50659332,96,661058,12306,3604508734,1,1,0,2520.33,80.00,10.43,9289518080.00,661.79,27.00
0102,0304,0506,0708,50659332,96,661058,12307,3724510318,1,1,0,3005.38,80.00,10.43,5017978368.00,682.47,28.00
0102,0304,0506,0708,50659332,96,661058,12308,3844511048,1,1,0,2101.30,80.00,10.43,2481588224.00,634.42,29.00
0102,0304,0506,0708,50659332,96,661058,12309,3964511854,1,1,0,3008.25,80.11,10.43,1138814592.00,603.14,30.00
0102,0304,0506,0708,50659332,96,661058,12310,4084514158,1,1,0,3161.67,80.27,10.43,505447040.00,501.75,31.00
0102,0304,0506,0708,50659332,96,661058,12311,4204515920,1,1,0,3312.98,80.42,10.43,337430912.00,409.54,32.00
0102,0304,0506,0708,50659332,96,661058,12312,29551590,1,1,0,2369.41,80.57,10.43,391353760.00,334.28,33.00
0102,0304,0506,0708,50659332,96,661058,12313,149552550,1,1,0,2713.11,80.72,10.43,536794304.00,278.31,34.00
0102,0304,0506,0708,50659332,96,661058,12314,269554408,1,1,0,2824.43,57.42,10.43,527888896.00,238.74,35.00
0102,0304,0506,0708,50659332,96,661058,12315,389557672,1,1,0,2920.22,57.42,10.43,236288976.00,202.42,36.00
0102,0304,0506,0708,50659332,96,661058,12316,509559100,1,1,0,2905.66,57.42,10.43,128182240.00,167.05,37.00
0102,0304,0506,0708,50659332,96,661058,12317,629560632,1,1,0,2715.53,57.42,10.43,361481632.00,142.07,38.00
0102,0304,0506,0708,50659332,96,661058,12318,749561350,1,1,0,3323.80,57.42,10.43,567490560.00,116.08,39.00
0102,0304,0506,0708,50659332,96,661058,12319,869561466,1,1,0,3691.26,57.42,10.43,535967712.00,107.15,40.00
0102,0304,0506,0708,50659332,96,661058,12320,989564452,1,1,0,4474.91,57.42,10.43,370366944.00,102.07,41.00
0102,0304,0506,0708,50659332,96,661058,12321,1109565304,1,1,0,3719.12,57.42,10.43,183884272.00,84.01,42.00
0102,0304,0506,0708,50659332,96,661058,12322,1229567298,1,1,0,4455.63,57.42,10.43,129718624.00,71.21,43.00
0102,0304,0506,0708,50659332,96,661058,12323,1349568550,1,1,0,2078.02,57.42,10.43,251270272.00,141.56,44.00
0102,0304,0506,0708,50659332,96,661058,12324,1469569846,1,1,0,2102.88,57.42,10.43,559382080.00,228.93,45.00
0102,0304,0506,0708,50659332,96,661058,12325,1589570134,1,1,0,3053.81,57.42,10.43,544598656.00,377.06,46.00
0102,0304,0506,0708,50659332,96,661058,12326,1709570152,1,1,0,2877.87,57.42,10.43,445023296.00,491.98,47.00
0102,0304,0506,0708,50659332,96,661058,12327,1829571444,1,1,0,3690.30,57.42,10.43,172318192.00,792.21,48.00
0102,0304,0506,0708,50659332,96,661058,12328,1949570068,1,1,0,4177.71,57.42,10.43,459427552.00,828.36,49.00
0102,0304,0506,0708,50659332,96,661058,12329,2069566948,1,1,0,4115.56,57.42,10.34,2777647872.00,964.71,50.00
0102,0304,0506,0708,50659332,96,661058,12330,2189566312,1,1,0,3317.18,57.42,10.34,5155291648.00,846.72,51.00
0102,0304,0506,0708,50659332,96,661058,12331,2309564914,1,1,0,2894.23,57.42,10.43,4764341248.00,917.16,52.00
0102,0304,0506,0708,50659332,96,661058,12332,2429566180,1,1,0,2403.09,57.42,10.34,3058342656.00,792.49,53.00
0102,0304,0506,0708,50659332,96,661058,12333,2549565790,0,1,0,1927.28,57.42,9.30,1292111744.00,701.75,54.00
0102,0304,0506,0708,50659332,96,661058,12334,2669564050,1,1,0,2492.07,83.92,9.30,527388768.00,656.14,55.00
0102,0304,0506,0708,50659332,96,661058,12335,2789562592,1,1,0,3296.27,84.08,9.23,985189888.00,545.49,56.00
0102,0304,0506,0708,50659332,96,661058,12336,2909566492,1,1,0,3811.51,84.23,9.23,1755547904.00,469.74,57.00
0102,0304,0506,0708,50659332,96,661058,12337,3029563726,1,1,0,3685.69,84.38,8.76,1815882624.00,393.03,58.00
0102,0304,0506,0708,50659332,96,661058,12338,3149561980,1,1,0,3968.91,84.53,8.70,1536702208.00,341.79,59.00
0102,0304,0506,0708,50659332,96,661058,12339,3269561236,1,1,0,4000.09,57.42,8.70,1279503360.00,278.87,60.00
0102,0304,0506,0708,50659332,96,661058,12340,3389561242,1,1,0,4168.85,57.42,8.70,982465856.00,232.29,61.00
0102,0304,0506,0708,50659332,96,661058,12341,3509556772,1,1,0,3573.49,57.42,8.70,641597312.00,202.02,62.00
0102,0304,0506,0708,50659332,96,661058,12342,3629554474,1,1,0,2262.98,57.42,8.70,282477024.00,213.96,63.00
0102,0304,0506,0708,50659332,96,661058,12343,3749553684,0,1,0,1812.00,57.42,8.70,159067232.00,211.87,64.00
0102,0304,0506,0708,50659332,96,661058,12344,3869551438,1,1,0,3298.23,57.42,8.70,325849824.00,222.67,65.00
0102,0304,0506,0708,50659332,96,661058,12345,3989550718,1,1,0,4254.41,57.42,8.76,1142894208.00,387.72,66.00
0102,0304,0506,0708,50659332,96,661058,12346,4109553678,1,1,0,4043.92,57.42,8.76,1523374208.00,419.33,67.00
0102,0304,0506,0708,50659332,96,661058,12347,4229553094,1,1,0,4882.62,57.42,8.82,1196743168.00,414.80,68.00
0102,0304,0506,0708,50659332,96,661058,12348,54583998,1,1,0,4017.60,57.42,8.82,496732832.00,371.86,69.00
0102,0304,0506,0708,50659332,96,661058,12349,174584118,1,1,0,3652.12,57.42,8.82,713523392.00,305.40,70.00
0102,0304,0506,0708,50659332,96,661058,12350,294583998,1,1,0,3943.44,57.42,8.82,2751865600.00,310.56,71.00
0102,0304,0506,0708,50659332,96,661058,12351,414584682,1,1,0,3533.50,57.42,8.82,4408718848.00,322.18,72.00
0102,0304,0506,0708,50659332,96,661058,12352,534584652,1,1,0,3511.66,57.42,8.89,4149863168.00,336.97,73.00
0102,0304,0506,0708,50659332,96,661058,12353,654584850,1,1,0,2899.54,57.42,8.89,2648584960.00,284.06,74.00
0102,0304,0506,0708,50659332,96,661058,12354,774588972,1,1,0,3186.57,56.25,8.89,1301179264.00,275.32,75.00
0102,0304,0506,0708,50659332,96,661058,12355,894591852,1,1,0,3480.83,56.25,8.89,452439296.00,281.80,76.00
0102,0304,0506,0708,50659332,96,661058,12356,1014594600,1,1,0,3993.94,56.25,8.89,174748080.00,273.21,77.00
0102,0304,0506,0708,50659332,96,661058,12357,1134596256,1,1,0,3593.09,56.25,8.89,186117008.00,226.26,78.00
0102,0304,0506,0708,50659332,96,661058,12358,1254597264,1,1,0,3305.17,56.25,8.89,189923072.00,195.38,79.00
0102,0304,0506,0708,50659332,96,661058,12359,1374596376,1,1,0,3279.29,75.00,8.96,136352224.00,183.70,80.00
0102,0304,0506,0708,50659332,96,661058,12360,1494599748,1,1,0,3617.29,75.00,9.02,92882712.00,158.86,81.00
0102,0304,0506,0708,50659332,96,661058,12361,1614599676,1,1,0,3084.15,75.00,8.96,63363916.00,130.38,82.00
0102,0304,0506,0708,50659332,96,661058,12362,1734600864,1,1,0,3096.09,75.00,8.82,35272976.00,108.21,83.00
0102,0304,0506,0708,50659332,96,661058,12363,1854603728,1,1,0,2823.24,75.00,8.82,19760072.00,93.89,84.00
0102,0304,0506,0708,50659332,96,661058,12364,1974605690,1,1,0,2293.61,75.00,8.89,18652578.00,85.78,85.00
0102,0304,0506,0708,50659332,96,661058,12365,2094608292,1,1,0,4904.31,74.81,9.02,36269920.00,133.29,86.00
0102,0304,0506,0708,50659332,96,661058,12366,2214609050,1,1,0,3164.28,73.86,9.16,95487512.00,186.00,87.00
0102,0304,0506,0708,50659332,96,661058,12367,2334611294,1,1,0,2931.73,72.91,9.38,329813792.00,165.59,88.00
0102,0304,0506,0708,50659332,96,661058,12368,2454607736,1,1,0,3055.04,71.96,9.52,864193024.00,173.98,89.00
0102,0304,0506,0708,50659332,96,661058,12369,2574607394,1,1,0,2466.45,71.72,9.52,1221994496.00,161.63,90.00
0102,0304,0506,0708,50659332,96,661058,12370,2694608552,1,1,0,2315.99,71.72,9.45,846858432.00,140.67,91.00
0102,0304,0506,0708,50659332,96,661058,12371,2814609590,1,1,0,2931.52,71.72,13.48,344201888.00,162.57,92.00
0102,0304,0506,0708,50659332,96,661058,12372,2934610824,1,1,0,4115.81,71.72,13.79,1096902656.00,192.30,93.00
0102,0304,0506,0708,50659332,96,661058,12373,3054610752,1,1,0,3545.14,71.72,13.79,2310936576.00,260.61,94.00
0102,0304,0506,0708,50659332,96,661058,12374,3174610346,1,1,0,2860.40,71.72,13.64,2649348352.00,405.85,95.00
0102,0304,0506,0708,50659332,96,661058,12375,3294611208,1,1,0,2455.02,71.72,13.64,1868849280.00,437.52,96.00
0102,0304,0506,0708,50659332,96,661058,12376,3414610916,1,1,0,2574.44,71.72,13.64,697330432.00,370.97,97.00
0102,0304,0506,0708,50659332,96,661058,12377,3534612620,1,1,0,2511.56,71.72,13.64,339176928.00,305.81,98.00
0102,0304,0506,0708,50659332,96,661058,12378,3654612938,0,1,0,1955.00,71.72,13.64,356460384.00,254.78,99.00
0102,0304,0506,0708,50659332,96,661058,12379,3774612956,1,1,0,2243.73,71.72,13.64,231727056.00,265.76,100.00
0102,0304,0506,0708,50659332,96,661058,12380,3894614540,1,1,0,2544.64,71.72,13.64,112367248.00,287.40,101.00
0102,0304,0506,0708,50659332,96,661058,12381,4014614432,1,1,0,2676.43,71.72,13.64,51436964.00,298.63,102.00
0102,0304,0506,0708,50659332,96,661058,12382,4134613154,1,1,0,3002.45,71.72,13.64,27342206.00,245.76,103.00
0102,0304,0506,0708,50659332,96,661058,12383,4254613896,1,1,0,2949.92,71.72,13.64,23044998.00,236.20,104.00
0102,0304,0506,0708,50659332,96,661058,12384,79645342,1,1,0,3166.00,71.50,13.64,37339248.00,199.58,105.00
0102,0304,0506,0708,50659332,96,661058,12385,199643920,1,1,0,3156.52,71.22,13.64,38036448.00,167.26,106.00
0102,0304,0506,0708,50659332,96,661058,12386,319641784,1,1,0,5009.79,70.93,13.64,71124248.00,177.49,107.00
0102,0304,0506,0708,50659332,96,661058,12387,439638826,1,1,0,4360.65,70.65,13.64,174539952.00,492.98,108.00
0102,0304,0506,0708,50659332,96,661058,12388,559640092,1,1,0,4623.61,70.36,13.64,79079016.00,683.43,109.00
0102,0304,0506,0708,50659332,96,661058,12389,679639750,1,1,0,4769.41,70.08,13.64,26758664.00,761.78,110.00
0102,0304,0506,0708,50659332,96,661058,12390,799637902,1,1,0,5202.03,69.79,13.79,11981064.00,651.02,111.00
0102,0304,0506,0708,50659332,96,661058,12391,919634044,1,1,0,5462.92,69.50,13.79,24527402.00,601.28,112.00
0102,0304,0506,0708,50659332,96,661058,12392,1039634182,1,1,0,3928.20,69.22,13.79,125630552.00,515.61,113.00
0102,0304,0506,0708,50659332,96,661058,12393,1159634066,1,1,0,4163.85,68.93,13.95,406381792.00,426.90,114.00
0102,0304,0506,0708,50659332,96,661058,12394,1279633114,1,1,0,4067.41,68.65,14.12,976988800.00,398.02,115.00
0102,0304,0506,0708,50659332,96,661058,12395,1399636502,1,1,0,4044.45,68.36,13.95,1160767616.00,369.95,116.00
0102,0304,0506,0708,50659332,96,661058,12396,1519634678,1,1,0,4052.79,68.08,13.95,664614016.00,412.87,117.00
0102,0304,0506,0708,50659332,96,661058,12397,1639634698,1,1,0,4162.93,67.79,13.79,226682944.00,373.38,118.00
0102,0304,0506,0708,50659332,96,661058,12398,1759633486,1,1,0,3971.34,67.50,13.95,208097792.00,351.23,119.00
0102,0304,0506,0708,50659332,96,661058,12399,1879635052,1,1,0,4868.94,66.72,13.95,442830112.00,293.47,120.00
0102,0304,0506,0708,50659332,96,661058,12400,1999635464,1,1,0,5131.06,65.77,13.95,654828480.00,246.79,121.00
0102,0304,0506,0708,50659332,96,661058,12401,2119634926,1,1,0,5107.07,64.81,13.95,716811904.00,224.28,122.00
0102,0304,0506,0708,50659332,96,661058,12402,2239635752,1,1,0,5049.96,63.86,13.79,644613504.00,186.10,123.00
0102,0304,0506,0708,50659332,96,661058,12403,2359638188,1,1,0,4998.22,62.91,13.79,454555200.00,154.05,124.00
0102,0304,0506,0708,50659332,96,661058,12404,2479636384,1,1,0,4912.50,61.96,13.79,265185680.00,134.13,125.00
0102,0304,0506,0708,50659332,96,661058,12405,2599634506,1,1,0,5157.56,61.00,13.79,145346624.00,111.15,126.00
0102,0304,0506,0708,50659332,96,661058,12406,2719635524,1,1,0,5157.48,60.29,13.79,69549984.00,94.31,127.00
0102,0304,0506,0708,50659332,96,661058,12407,2839634674,1,1,0,5207.22,60.29,13.79,27335764.00,79.21,128.00
0102,0304,0506,0708,50659332,96,661058,12408,2959634842,1,1,0,5945.78,60.29,13.79,8562402.00,66.53,129.00
0102,0304,0506,0708,50659332,96,661058,12409,3079635490,1,1,0,6385.07,60.29,13.95,2583875.75,55.96,130.00
0102,0304,0506,0708,50659332,96,661058,12410,3199636070,1,1,0,6166.04,60.29,13.95,2828636.50,48.92,131.00
0102,0304,0506,0708,50659332,96,661058,12411,3319635356,1,1,0,6069.50,60.28,13.95,1370775.00,80.40,132.00
0102,0304,0506,0708,50659332,96,661058,12412,3439634770,1,1,0,5517.24,60.22,13.95,1338589.50,156.90,133.00
0102,0304,0506,0708,50659332,96,661058,12413,3559635424,1,1,0,5072.03,60.16,13.95,46704756.00,166.61,134.00
0102,0304,0506,0708,50659332,96,661058,12414,3679634500,1,1,0,5223.39,60.10,14.29,98525056.00,203.76,135.00
0102,0304,0506,0708,50659332,96,661058,12415,3799629416,1,1,0,5940.02,60.04,14.46,41319344.00,204.49,136.00
0102,0304,0506,0708,50659332,96,661058,12416,3919630192,1,1,0,5697.21,60.00,14.46,251399984.00,320.24,137.00
0102,0304,0506,0708,50659332,96,661058,12417,4039631926,1,1,0,6258.20,60.00,14.29,781273664.00,286.26,138.00
0102,0304,0506,0708,50659332,96,661058,12418,4159632500,1,1,0,6170.67,60.00,13.95,1088347520.00,314.97,139.00
0102,0304,0506,0708,50659332,96,661058,12419,4279635016,1,1,0,5758.25,60.00,13.79,905780672.00,319.62,140.00
0102,0304,0506,0708,50659332,96,661058,12420,104667700,1,1,0,5660.43,60.00,13.79,446642752.00,308.69,141.00
0102,0304,0506,0708,50659332,96,661058,12421,224668944,1,1,0,6327.05,59.83,13.79,145182624.00,294.78,142.00
0102,0304,0506,0708,50659332,96,661058,12422,344669088,1,1,0,5793.65,59.17,13.79,122150552.00,249.84,143.00
0102,0304,0506,0708,50659332,96,661058,12423,464666610,1,1,0,5998.95,58.50,13.79,222237888.00,224.26,144.00
0102,0304,0506,0708,50659332,96,661058,12424,584665350,1,1,0,5825.63,57.83,13.64,241706640.00,192.61,145.00
0102,0304,0506,0708,50659332,96,661058,12425,704664204,1,1,0,5661.95,57.17,13.64,228152048.00,182.16,146.00
0102,0304,0506,0708,50659332,96,661058,12426,824662686,1,1,0,5254.31,56.50,13.64,179257520.00,171.26,147.00
