Sync Header 0,Sync Header 1,Sync Header 2,Sync Header 3,Software Version,Total Packet Length,Hardware Version,Frame Number,CPU Time,Human Detected,Output Structure Count,Reserved,Max RCS,Heart Rate Est,Breathing Rate Est,Sum Energy Breath Wfm,Sum Energy Heart Wfm,Total Packets Received
0102,0304,0506,0708,50659332,96,661058,188845,1210831936,0,1,0,1566.91,0.00,0.00,0.57,0.08,886.00
0102,0304,0506,0708,50659332,96,661058,188846,1330829760,0,1,0,1559.37,0.00,0.00,0.78,0.07,887.00
0102,0304,0506,0708,50659332,96,661058,188847,1450829410,0,1,0,1545.16,0.00,0.00,4.30,0.08,888.00
0102,0304,0506,0708,50659332,96,661058,188848,1570829794,0,1,0,1558.43,0.00,0.00,7.89,0.07,889.00
0102,0304,0506,0708,50659332,96,661058,188849,1690829758,0,1,0,1572.08,0.00,0.00,7.39,0.07,890.00
0102,0304,0506,0708,50659332,96,661058,188850,1810829934,0,1,0,1591.31,0.00,0.00,3.12,0.10,891.00
0102,0304,0506,0708,50659332,96,661058,188851,1930830754,0,1,0,1593.17,0.00,0.00,2.78,0.12,892.00
0102,0304,0506,0708,50659332,96,661058,188852,2050831876,0,1,0,1610.49,0.00,0.00,6.64,0.11,893.00
0102,0304,0506,0708,50659332,96,661058,188853,2170832580,0,1,0,1606.92,0.00,0.00,6.52,0.11,894.00
0102,0304,0506,0708,50659332,96,661058,188854,2290834156,0,1,0,1633.20,0.00,0.00,4.33,0.09,895.00
0102,0304,0506,0708,50659332,96,661058,188855,2410834462,0,1,0,1639.28,0.00,0.00,2.19,0.10,896.00
0102,0304,0506,0708,50659332,96,661058,188856,2530835700,0,1,0,1632.78,0.00,0.00,0.95,0.09,897.00
0102,0304,0506,0708,50659332,96,661058,188857,2650835482,0,1,0,1607.66,0.00,0.00,3.42,0.08,898.00
0102,0304,0506,0708,50659332,96,661058,188858,2770835566,0,1,0,1607.08,0.00,0.00,7.80,0.08,899.00
0102,0304,0506,0708,50659332,96,661058,188859,2890836694,0,1,0,1647.18,0.00,0.00,5.76,0.09,900.00
0102,0304,0506,0708,50659332,96,661058,188860,3010838236,0,1,0,1667.23,0.00,0.00,3.13,0.07,901.00
0102,0304,0506,0708,50659332,96,661058,188861,3130841056,0,1,0,1675.92,0.00,0.00,10.27,0.11,902.00
0102,0304,0506,0708,50659332,96,661058,188862,3250839372,0,1,0,1693.62,0.00,0.00,16.28,0.14,903.00
0102,0304,0506,0708,50659332,96,661058,188863,3370843488,0,1,0,1703.50,0.00,0.00,11.12,0.13,904.00
0102,0304,0506,0708,50659332,96,661058,188864,3490844002,0,1,0,1710.85,0.00,0.00,3.90,0.11,905.00
0102,0304,0506,0708,50659332,96,661058,188865,3610845850,0,1,0,1695.66,0.00,0.00,3.03,0.10,906.00
0102,0304,0506,0708,50659332,96,661058,188866,3730846294,0,1,0,1678.11,0.00,0.00,5.73,0.09,907.00
0102,0304,0506,0708,50659332,96,661058,188867,3850848076,0,1,0,1644.97,0.00,0.00,10.35,0.08,908.00
0102,0304,0506,0708,50659332,96,661058,188868,3970848616,0,1,0,1610.49,0.00,0.00,17.11,0.08,909.00
0102,0304,0506,0708,50659332,96,661058,188869,4090848106,0,1,0,1602.51,0.00,0.00,14.03,0.09,910.00
0102,0304,0506,0708,50659332,96,661058,188870,4210848016,0,1,0,1574.82,0.00,0.00,4.92,0.10,911.00
0102,0304,0506,0708,50659332,96,661058,188871,35882184,0,1,0,1520.05,0.00,0.00,2.18,0.18,912.00
0102,0304,0506,0708,50659332,96,661058,188872,155882568,0,1,0,1489.97,0.00,0.00,1.36,0.20,913.00
0102,0304,0506,0708,50659332,96,661058,188873,275883096,0,1,0,1506.40,0.00,0.00,0.63,0.24,914.00
0102,0304,0506,0708,50659332,96,661058,188874,395883804,0,1,0,1561.70,0.00,0.00,1.15,0.23,915.00
0102,0304,0506,0708,50659332,96,661058,188875,515882628,0,1,0,1596.84,0.00,0.00,0.92,0.24,916.00
0102,0304,0506,0708,50659332,96,661058,188876,635880744,0,1,0,1633.98,0.00,0.00,0.40,0.19,917.00
0102,0304,0506,0708,50659332,96,661058,188877,755879232,0,1,0,1665.02,0.00,0.00,2.68,0.16,918.00
0102,0304,0506,0708,50659332,96,661058,188878,875879634,0,1,0,1733.04,0.00,0.00,10.91,0.16,919.00
0102,0304,0506,0708,50659332,96,661058,188879,995880762,0,1,0,1804.87,0.00,0.00,33.05,0.16,920.00
0102,0304,0506,0708,50659332,96,661058,188880,1115879568,0,1,0,1834.00,0.00,0.00,61.95,0.16,921.00
0102,0304,0506,0708,50659332,96,661058,188881,1235879928,0,1,0,1832.23,0.00,0.00,51.00,0.13,922.00
0102,0304,0506,0708,50659332,96,661058,188882,1355879904,0,1,0,1822.08,0.00,0.00,18.19,0.14,923.00
0102,0304,0506,0708,50659332,96,661058,188883,1475879256,0,1,0,1832.65,0.00,0.00,15.52,0.12,924.00
0102,0304,0506,0708,50659332,96,661058,188884,1595880132,0,1,0,1814.79,0.00,0.00,34.01,0.17,925.00
0102,0304,0506,0708,50659332,96,661058,188885,1715881638,0,1,0,1771.73,0.00,0.00,48.46,0.15,926.00
0102,0304,0506,0708,50659332,96,661058,188886,1835884032,0,1,0,1739.32,0.00,0.00,44.37,0.15,927.00
0102,0304,0506,0708,50659332,96,661058,188887,1955884302,0,1,0,1694.65,0.00,0.00,30.25,0.13,928.00
0102,0304,0506,0708,50659332,96,661058,188888,2075885238,0,1,0,1698.97,0.00,0.00,15.25,0.13,929.00
0102,0304,0506,0708,50659332,96,661058,188889,2195885466,0,1,0,1702.13,0.00,0.00,5.04,0.12,930.00
0102,0304,0506,0708,50659332,96,661058,188890,2315884802,0,1,0,1694.24,0.00,0.00,2.51,0.13,931.00
0102,0304,0506,0708,50659332,96,661058,188891,2435884392,0,1,0,1646.89,0.00,0.00,1.17,0.16,932.00
0102,0304,0506,0708,50659332,96,661058,188892,2555885184,0,1,0,1639.92,0.00,0.00,5.07,0.16,933.00
0102,0304,0506,0708,50659332,96,661058,188893,2675880318,0,1,0,1634.94,0.00,0.00,7.78,0.15,934.00
0102,0304,0506,0708,50659332,96,661058,188894,2795882544,0,1,0,1628.86,0.00,0.00,6.32,0.19,935.00
0102,0304,0506,0708,50659332,96,661058,188895,2915881332,0,1,0,1640.97,0.00,0.00,2.42,0.16,936.00
0102,0304,0506,0708,50659332,96,661058,188896,3035880588,0,1,0,1627.91,0.00,0.00,3.29,0.15,937.00
0102,0304,0506,0708,50659332,96,661058,188897,3155880654,0,1,0,1618.57,0.00,0.00,12.59,0.14,938.00
0102,0304,0506,0708,50659332,96,661058,188898,3275873292,0,1,0,1628.72,0.00,0.00,19.32,0.12,939.00
0102,0304,0506,0708,50659332,96,661058,188899,3395871228,0,1,0,1612.02,0.00,0.00,16.71,0.12,940.00
0102,0304,0506,0708,50659332,96,661058,188900,3515877248,0,1,0,1594.47,0.00,0.00,9.58,0.15,941.00
0102,0304,0506,0708,50659332,96,661058,188901,3635876736,0,1,0,1595.46,0.00,0.00,3.49,0.15,942.00
0102,0304,0506,0708,50659332,96,661058,188902,3755876660,0,1,0,1576.61,0.00,0.00,6.14,0.14,943.00
0102,0304,0506,0708,50659332,96,661058,188903,3875870226,0,1,0,1572.58,0.00,0.00,7.41,0.15,944.00
0102,0304,0506,0708,50659332,96,661058,188904,3995874318,0,1,0,1555.84,0.00,0.00,5.01,0.13,945.00
0102,0304,0506,0708,50659332,96,661058,188905,4115875392,0,1,0,1537.61,0.00,0.00,2.32,0.11,946.00
0102,0304,0506,0708,50659332,96,661058,188906,4235872266,0,1,0,1531.59,0.00,0.00,8.14,0.09,947.00
0102,0304,0506,0708,50659332,96,661058,188907,60905644,0,1,0,1532.92,0.00,0.00,15.73,0.09,948.00
0102,0304,0506,0708,50659332,96,661058,188908,180908780,0,1,0,1570.01,0.00,0.00,13.54,0.08,949.00
0102,0304,0506,0708,50659332,96,661058,188909,300910624,0,1,0,1591.92,0.00,0.00,6.34,0.07,950.00
0102,0304,0506,0708,50659332,96,661058,188910,420906926,0,1,0,1599.45,0.00,0.00,2.31,0.09,951.00
0102,0304,0506,0708,50659332,96,661058,188911,540905756,0,1,0,1606.26,0.00,0.00,1.77,0.13,952.00
0102,0304,0506,0708,50659332,96,661058,188912,660907706,0,1,0,1629.05,0.00,0.00,2.39,0.14,953.00
0102,0304,0506,0708,50659332,96,661058,188913,780907280,0,1,0,1628.43,0.00,0.00,1.15,0.11,954.00
0102,0304,0506,0708,50659332,96,661058,188914,900909302,0,1,0,1656.08,0.00,0.00,2.74,0.09,955.00
0102,0304,0506,0708,50659332,96,661058,188915,1020903692,0,1,0,1641.26,0.00,0.00,12.78,0.08,956.00
0102,0304,0506,0708,50659332,96,661058,188916,1140909050,0,1,0,1652.86,0.00,0.00,23.63,0.07,957.00
0102,0304,0506,0708,50659332,96,661058,188917,1260910274,0,1,0,1681.58,0.00,0.00,17.87,0.06,958.00
0102,0304,0506,0708,50659332,96,661058,188918,1380913070,0,1,0,1722.35,0.00,0.00,6.51,0.06,959.00
0102,0304,0506,0708,50659332,96,661058,188919,1500910286,0,1,0,1737.19,0.00,0.00,3.64,0.07,960.00
0102,0304,0506,0708,50659332,96,661058,188920,1620910502,0,1,0,1740.64,0.00,0.00,5.26,0.07,961.00
0102,0304,0506,0708,50659332,96,661058,188921,1740903932,0,1,0,1754.84,0.00,0.00,7.06,0.07,962.00
0102,0304,0506,0708,50659332,96,661058,188922,1860904838,0,1,0,1780.39,0.00,0.00,4.89,0.08,963.00
0102,0304,0506,0708,50659332,96,661058,188923,1980903902,0,1,0,1808.11,0.00,0.00,1.83,0.07,964.00
0102,0304,0506,0708,50659332,96,661058,188924,2100904958,0,1,0,1802.88,0.00,0.00,3.13,0.07,965.00
0102,0304,0506,0708,50659332,96,661058,188925,2220905966,0,1,0,1774.93,0.00,0.00,4.63,0.06,966.00
0102,0304,0506,0708,50659332,96,661058,188926,2340910070,0,1,0,1729.99,0.00,0.00,2.17,0.06,967.00
0102,0304,0506,0708,50659332,96,661058,188927,2460908642,0,1,0,1707.14,0.00,0.00,13.59,0.06,968.00
0102,0304,0506,0708,50659332,96,661058,188928,2580908780,0,1,0,1686.32,0.00,0.00,43.32,0.05,969.00
0102,0304,0506,0708,50659332,96,661058,188929,2700913502,0,1,0,1694.51,0.00,0.00,72.97,0.06,970.00
0102,0304,0506,0708,50659332,96,661058,188930,2820912476,0,1,0,1701.88,0.00,0.00,66.17,0.05,971.00
0102,0304,0506,0708,50659332,96,661058,188931,2940911030,0,1,0,1708.35,0.00,0.00,27.30,0.05,972.00
0102,0304,0506,0708,50659332,96,661058,188932,3060910604,0,1,0,1726.53,0.00,0.00,11.87,0.09,973.00
0102,0304,0506,0708,50659332,96,661058,188933,3180910964,0,1,0,1720.81,0.00,0.00,23.97,0.08,974.00
0102,0304,0506,0708,50659332,96,661058,188934,3300909964,0,1,0,1738.80,0.00,0.00,38.76,0.07,975.00
0102,0304,0506,0708,50659332,96,661058,188935,3420908012,0,1,0,1706.77,0.00,0.00,34.17,0.07,976.00
0102,0304,0506,0708,50659332,96,661058,188936,3540906860,0,1,0,1704.51,0.00,0.00,14.23,0.06,977.00
0102,0304,0506,0708,50659332,96,661058,188937,3660906974,0,1,0,1678.28,0.00,0.00,13.51,0.06,978.00
0102,0304,0506,0708,50659332,96,661058,188938,3780906626,0,1,0,1690.63,0.00,0.00,42.18,0.06,979.00
0102,0304,0506,0708,50659332,96,661058,188939,3900905170,0,1,0,1685.11,0.00,0.00,60.28,0.06,980.00
0102,0304,0506,0708,50659332,96,661058,188940,4020903674,0,1,0,1689.59,0.00,0.00,33.27,0.07,981.00
0102,0304,0506,0708,50659332,96,661058,188941,4140904934,0,1,0,1662.78,0.00,0.00,18.04,0.07,982.00
0102,0304,0506,0708,50659332,96,661058,188942,4260905540,0,1,0,1675.23,0.00,0.00,48.67,0.07,983.00
0102,0304,0506,0708,50659332,96,661058,188943,85937056,0,1,0,1676.44,0.00,0.00,63.70,0.09,984.00
0102,0304,0506,0708,50659332,96,661058,188944,205936888,0,1,0,1661.88,0.00,0.00,49.14,0.15,985.00
0102,0304,0506,0708,50659332,96,661058,188945,325936984,0,1,0,1709.86,0.00,0.00,19.44,0.14,986.00
0102,0304,0506,0708,50659332,96,661058,188946,445937176,0,1,0,1746.49,0.00,0.00,7.59,0.13,987.00
0102,0304,0506,0708,50659332,96,661058,188947,565937794,0,1,0,1785.64,0.00,0.00,8.09,0.12,988.00
0102,0304,0506,0708,50659332,96,661058,188948,685938070,0,1,0,1797.56,0.00,0.00,3.24,0.14,989.00
0102,0304,0506,0708,50659332,96,661058,188949,805937374,0,1,0,1794.03,0.00,0.00,3.75,0.13,990.00
0102,0304,0506,0708,50659332,96,661058,188950,925937688,0,1,0,1790.40,0.00,0.00,16.31,0.13,991.00
0102,0304,0506,0708,50659332,96,661058,188951,1045936012,0,1,0,1772.76,0.00,0.00,33.14,0.11,992.00
0102,0304,0506,0708,50659332,96,661058,188952,1165935106,0,1,0,1762.79,0.00,0.00,23.85,0.11,993.00
0102,0304,0506,0708,50659332,96,661058,188953,1285934812,0,1,0,1753.39,0.00,0.00,10.46,0.11,994.00
0102,0304,0506,0708,50659332,96,661058,188954,1405932442,0,1,0,1738.51,0.00,0.00,29.17,0.10,995.00
0102,0304,0506,0708,50659332,96,661058,188955,1525931650,0,1,0,1717.06,0.00,0.00,59.19,0.09,996.00
0102,0304,0506,0708,50659332,96,661058,188956,1645929868,0,1,0,1689.13,0.00,0.00,76.91,0.09,997.00
0102,0304,0506,0708,50659332,96,661058,188957,1765929772,0,1,0,1655.17,0.00,0.00,69.54,0.09,998.00
0102,0304,0506,0708,50659332,96,661058,188958,1885929876,0,1,0,1644.56,0.00,0.00,34.98,0.08,999.00
0102,0304,0506,0708,50659332,96,661058,188959,2005929736,0,1,0,1667.49,0.00,0.00,12.66,0.08,1000.00
0102,0304,0506,0708,50659332,96,661058,188960,2125927582,0,1,0,1667.78,0.00,0.00,24.76,0.09,1001.00
0102,0304,0506,0708,50659332,96,661058,188961,2245927042,0,1,0,1660.45,0.00,0.00,59.70,0.09,1002.00
0102,0304,0506,0708,50659332,96,661058,188962,2365920360,0,1,0,1640.90,0.00,0.00,53.60,0.08,1003.00
0102,0304,0506,0708,50659332,96,661058,188963,2485920036,0,1,0,1624.51,0.00,0.00,19.28,0.08,1004.00
0102,0304,0506,0708,50659332,96,661058,188964,2605920634,0,1,0,1645.78,0.00,0.00,19.71,0.08,1005.00
0102,0304,0506,0708,50659332,96,661058,188965,2725924972,0,1,0,1634.32,0.00,0.00,27.27,0.10,1006.00
0102,0304,0506,0708,50659332,96,661058,188966,2845921344,0,1,0,1628.01,0.00,0.00,14.55,0.10,1007.00
0102,0304,0506,0708,50659332,96,661058,188967,2965921252,0,1,0,1625.82,0.00,0.00,4.69,0.10,1008.00
0102,0304,0506,0708,50659332,96,661058,188968,3085921038,0,1,0,1625.71,0.00,0.00,5.30,0.14,1009.00
0102,0304,0506,0708,50659332,96,661058,188969,3205921512,0,1,0,1661.36,0.00,0.00,14.26,0.13,1010.00
0102,0304,0506,0708,50659332,96,661058,188970,3325921504,0,1,0,1698.19,0.00,0.00,30.08,0.12,1011.00
0102,0304,0506,0708,50659332,96,661058,188971,3445922080,0,1,0,1689.45,0.00,0.00,36.87,0.11,1012.00
0102,0304,0506,0708,50659332,96,661058,188972,3565924578,0,1,0,1683.31,0.00,0.00,19.01,0.10,1013.00
0102,0304,0506,0708,50659332,96,661058,188973,3685927606,0,1,0,1677.11,0.00,0.00,9.50,0.10,1014.00
0102,0304,0506,0708,50659332,96,661058,188974,3805929838,0,1,0,1710.88,0.00,0.00,19.08,0.10,1015.00
0102,0304,0506,0708,50659332,96,661058,188975,3925934914,0,1,0,1694.82,0.00,0.00,16.14,0.11,1016.00
0102,0304,0506,0708,50659332,96,661058,188976,4045935484,0,1,0,1647.20,0.00,0.00,5.68,0.14,1017.00
0102,0304,0506,0708,50659332,96,661058,188977,4165935412,0,1,0,1593.02,0.00,0.00,1.83,0.20,1018.00
0102,0304,0506,0708,50659332,96,661058,188978,4285936804,0,1,0,1562.14,0.00,0.00,0.72,0.17,1019.00
0102,0304,0506,0708,50659332,96,661058,188979,110971008,0,1,0,1581.69,0.00,0.00,0.68,0.15,1020.00
0102,0304,0506,0708,50659332,96,661058,188980,230969028,0,1,0,1582.29,0.00,0.00,1.33,0.16,1021.00
0102,0304,0506,0708,50659332,96,661058,188981,350970498,0,1,0,1604.10,0.00,0.00,2.37,0.15,1022.00
0102,0304,0506,0708,50659332,96,661058,188982,470972106,0,1,0,1626.89,0.00,0.00,2.59,0.15,1023.00
0102,0304,0506,0708,50659332,96,661058,188983,590972622,0,1,0,1666.10,0.00,0.00,1.76,0.14,1024.00
0102,0304,0506,0708,50659332,96,661058,188984,710973246,0,1,0,1702.40,0.00,0.00,1.86,0.12,1025.00
0102,0304,0506,0708,50659332,96,661058,188985,830974044,0,1,0,1736.08,0.00,0.00,15.06,0.10,1026.00
0102,0304,0506,0708,50659332,96,661058,188986,950977806,0,1,0,1699.84,0.00,0.00,38.96,0.09,1027.00
0102,0304,0506,0708,50659332,96,661058,188987,1070978016,0,1,0,1706.25,0.00,0.00,45.22,0.08,1028.00
0102,0304,0506,0708,50659332,96,661058,188988,1190978190,0,1,0,1679.11,0.00,0.00,19.62,0.11,1029.00
0102,0304,0506,0708,50659332,96,661058,188989,1310979798,0,1,0,1690.41,0.00,0.00,9.99,0.09,1030.00
0102,0304,0506,0708,50659332,96,661058,188990,1430980704,0,1,0,1647.98,0.00,0.00,23.78,0.11,1031.00
0102,0304,0506,0708,50659332,96,661058,188991,1550981802,0,1,0,1667.67,0.00,0.00,48.78,0.10,1032.00
0102,0304,0506,0708,50659332,96,661058,188992,1670983568,0,1,0,1652.36,0.00,0.00,54.24,0.12,1033.00
0102,0304,0506,0708,50659332,96,661058,188993,1790983764,0,1,0,1674.84,0.00,0.00,25.14,0.15,1034.00
0102,0304,0506,0708,50659332,96,661058,188994,1910983302,0,1,0,1694.43,0.00,0.00,7.99,0.14,1035.00
0102,0304,0506,0708,50659332,96,661058,188995,2030984664,0,1,0,1677.74,0.00,0.00,12.11,0.13,1036.00
0102,0304,0506,0708,50659332,96,661058,188996,2150985714,0,1,0,1656.98,0.00,0.00,27.22,0.11,1037.00
0102,0304,0506,0708,50659332,96,661058,188997,2270985612,0,1,0,1634.03,0.00,0.00,18.83,0.10,1038.00
0102,0304,0506,0708,50659332,96,661058,188998,2390981166,0,1,0,1586.30,0.00,0.00,6.82,0.11,1039.00
0102,0304,0506,0708,50659332,96,661058,188999,2510984418,0,1,0,1567.48,0.00,0.00,19.38,0.12,1040.00
0102,0304,0506,0708,50659332,96,661058,189000,2630985366,0,1,0,1540.11,0.00,0.00,43.05,0.13,1041.00
0102,0304,0506,0708,50659332,96,661058,189001,2750985414,0,1,0,1541.84,0.00,0.00,45.11,0.11,1042.00
0102,0304,0506,0708,50659332,96,661058,189002,2870986380,0,1,0,1573.09,0.00,0.00,22.38,0.11,1043.00
0102,0304,0506,0708,50659332,96,661058,189003,2990986434,0,1,0,1585.97,0.00,0.00,8.31,0.09,1044.00
0102,0304,0506,0708,50659332,96,661058,189004,3110985996,0,1,0,1614.79,0.00,0.00,21.18,0.08,1045.00
0102,0304,0506,0708,50659332,96,661058,189005,3230983664,0,1,0,1620.28,0.00,0.00,51.06,0.06,1046.00
0102,0304,0506,0708,50659332,96,661058,189006,3350982042,0,1,0,1601.52,0.00,0.00,60.22,0.05,1047.00
0102,0304,0506,0708,50659332,96,661058,189007,3470979468,0,1,0,1552.95,0.00,0.00,29.71,0.04,1048.00
0102,0304,0506,0708,50659332,96,661058,189008,3590978022,0,1,0,1525.55,0.00,0.00,13.54,0.05,1049.00
0102,0304,0506,0708,50659332,96,661058,189009,3710974526,0,1,0,1545.30,0.00,0.00,24.78,0.06,1050.00
0102,0304,0506,0708,50659332,96,661058,189010,3830972040,0,1,0,1543.69,0.00,0.00,24.95,0.11,1051.00
0102,0304,0506,0708,50659332,96,661058,189011,3950968764,0,1,0,1467.46,0.00,0.00,11.67,0.19,1052.00
0102,0304,0506,0708,50659332,96,661058,189012,4070968920,0,1,0,1434.34,0.00,0.00,4.12,0.29,1053.00
0102,0304,0506,0708,50659332,96,661058,189013,4190968974,0,1,0,1469.08,0.00,0.00,5.50,0.24,1054.00
0102,0304,0506,0708,50659332,96,661058,189014,16001272,0,1,0,1534.54,0.00,0.00,16.77,0.20,1055.00
0102,0304,0506,0708,50659332,96,661058,189015,136000766,0,1,0,1629.54,0.00,0.00,30.62,0.18,1056.00
0102,0304,0506,0708,50659332,96,661058,189016,256000016,0,1,0,1668.61,0.00,0.00,33.81,0.15,1057.00
0102,0304,0506,0708,50659332,96,661058,189017,375999848,0,1,0,1664.01,0.00,0.00,19.15,0.14,1058.00
0102,0304,0506,0708,50659332,96,661058,189018,495998252,0,1,0,1725.20,0.00,0.00,6.52,0.12,1059.00
0102,0304,0506,0708,50659332,96,661058,189019,615996674,0,1,0,1769.71,0.00,0.00,2.32,0.14,1060.00
0102,0304,0506,0708,50659332,96,661058,189020,735994916,0,1,0,1749.82,0.00,0.00,1.31,0.15,1061.00
0102,0304,0506,0708,50659332,96,661058,189021,855994028,0,1,0,1693.91,0.00,0.00,0.62,0.15,1062.00
0102,0304,0506,0708,50659332,96,661058,189022,975992180,0,1,0,1638.14,0.00,0.00,1.25,0.17,1063.00
0102,0304,0506,0708,50659332,96,661058,189023,1095992876,0,1,0,1625.73,0.00,0.00,5.87,0.14,1064.00
0102,0304,0506,0708,50659332,96,661058,189024,1215993356,0,1,0,1607.67,0.00,0.00,9.50,0.15,1065.00
0102,0304,0506,0708,50659332,96,661058,189025,1335994226,0,1,0,1579.28,0.00,0.00,13.38,0.14,1066.00
0102,0304,0506,0708,50659332,96,661058,189026,1455995296,0,1,0,1541.12,0.00,0.00,18.35,0.11,1067.00
0102,0304,0506,0708,50659332,96,661058,189027,1575995624,0,1,0,1560.93,0.00,0.00,25.42,0.10,1068.00
0102,0304,0506,0708,50659332,96,661058,189028,1695996388,0,1,0,1574.93,0.00,0.00,26.02,0.09,1069.00
0102,0304,0506,0708,50659332,96,661058,189029,1815996704,0,1,0,1605.27,0.00,0.00,11.41,0.09,1070.00
0102,0304,0506,0708,50659332,96,661058,189030,1935996578,0,1,0,1618.11,0.00,0.00,6.28,0.09,1071.00
0102,0304,0506,0708,50659332,96,661058,189031,2055996536,0,1,0,1609.14,0.00,0.00,19.56,0.07,1072.00
0102,0304,0506,0708,50659332,96,661058,189032,2175997558,0,1,0,1646.16,0.00,0.00,35.39,0.07,1073.00
0102,0304,0506,0708,50659332,96,661058,189033,2295998144,0,1,0,1653.40,0.00,0.00,32.85,0.06,1074.00
0102,0304,0506,0708,50659332,96,661058,189034,2415999230,0,1,0,1643.41,0.00,0.00,17.60,0.06,1075.00
0102,0304,0506,0708,50659332,96,661058,189035,2536003976,0,1,0,1617.26,0.00,0.00,6.72,0.08,1076.00
0102,0304,0506,0708,50659332,96,661058,189036,2656006400,0,1,0,1581.98,0.00,0.00,6.40,0.09,1077.00
0102,0304,0506,0708,50659332,96,661058,189037,2776010590,0,1,0,1567.30,0.00,0.00,16.19,0.07,1078.00
0102,0304,0506,0708,50659332,96,661058,189038,2896010840,0,1,0,1561.64,0.00,0.00,23.07,0.09,1079.00
0102,0304,0506,0708,50659332,96,661058,189039,3016011014,0,1,0,1578.71,0.00,0.00,15.30,0.13,1080.00
0102,0304,0506,0708,50659332,96,661058,189040,3136011440,0,1,0,1593.42,0.00,0.00,5.99,0.14,1081.00
0102,0304,0506,0708,50659332,96,661058,189041,3256012850,0,1,0,1590.73,0.00,0.00,14.19,0.14,1082.00
0102,0304,0506,0708,50659332,96,661058,189042,3376012814,0,1,0,1599.29,0.00,0.00,25.52,0.12,1083.00
0102,0304,0506,0708,50659332,96,661058,189043,3496013048,0,1,0,1623.67,0.00,0.00,17.26,0.12,1084.00
0102,0304,0506,0708,50659332,96,661058,189044,3616014026,0,1,0,1612.55,0.00,0.00,6.14,0.10,1085.00
0102,0304,0506,0708,50659332,96,661058,189045,3736015844,0,1,0,1600.75,0.00,0.00,4.35,0.10,1086.00
0102,0304,0506,0708,50659332,96,661058,189046,3856016522,0,1,0,1556.96,0.00,0.00,10.54,0.08,1087.00
0102,0304,0506,0708,50659332,96,661058,189047,3976016552,0,1,0,1518.40,0.00,0.00,13.49,0.08,1088.00
0102,0304,0506,0708,50659332,96,661058,189048,4096017206,0,1,0,1504.47,0.00,0.00,9.06,0.07,1089.00
0102,0304,0506,0708,50659332,96,661058,189049,4216016866,0,1,0,1475.42,0.00,0.00,3.18,0.07,1090.00
0102,0304,0506,0708,50659332,96,661058,189050,41048668,0,1,0,1444.42,0.00,0.00,5.41,0.06,1091.00
0102,0304,0506,0708,50659332,96,661058,189051,161047108,0,1,0,1401.67,0.00,0.00,11.48,0.06,1092.00
0102,0304,0506,0708,50659332,96,661058,189052,281046208,0,1,0,1400.44,0.00,0.00,5.38,0.05,1093.00
0102,0304,0506,0708,50659332,96,661058,189053,401044420,0,1,0,1395.85,0.00,0.00,9.46,0.09,1094.00
0102,0304,0506,0708,50659332,96,661058,189054,521041012,0,1,0,1423.02,0.00,0.00,22.23,0.08,1095.00
0102,0304,0506,0708,50659332,96,661058,189055,641038956,0,1,0,1452.26,0.00,0.00,16.97,0.12,1096.00
0102,0304,0506,0708,50659332,96,661058,189056,761038308,0,1,0,1505.35,0.00,0.00,6.14,0.11,1097.00
0102,0304,0506,0708,50659332,96,661058,189057,881037544,0,1,0,1549.20,0.00,0.00,11.69,0.10,1098.00
0102,0304,0506,0708,50659332,96,661058,189058,1001036250,0,1,0,1579.21,0.00,0.00,40.19,0.12,1099.00
0102,0304,0506,0708,50659332,96,661058,189059,1121034174,0,1,0,1548.11,0.00,0.00,67.60,0.14,1100.00
0102,0304,0506,0708,50659332,96,661058,189060,1241033056,0,1,0,1557.12,0.00,0.00,54.33,0.16,1101.00
0102,0304,0506,0708,50659332,96,661058,189061,1361035192,0,1,0,1526.92,0.00,0.00,23.66,0.14,1102.00
0102,0304,0506,0708,50659332,96,661058,189062,1481035138,0,1,0,1510.58,0.00,0.00,18.25,0.18,1103.00
0102,0304,0506,0708,50659332,96,661058,189063,1601035630,0,1,0,1498.67,0.00,0.00,50.65,0.20,1104.00
0102,0304,0506,0708,50659332,96,661058,189064,1721037336,0,1,0,1498.40,0.00,0.00,67.48,0.18,1105.00
0102,0304,0506,0708,50659332,96,661058,189065,1841037238,0,1,0,1487.56,0.00,0.00,34.03,0.16,1106.00
0102,0304,0506,0708,50659332,96,661058,189066,1961038048,0,1,0,1469.89,0.00,0.00,13.13,0.17,1107.00
0102,0304,0506,0708,50659332,96,661058,189067,2081038024,0,1,0,1512.14,0.00,0.00,28.24,0.17,1108.00
0102,0304,0506,0708,50659332,96,661058,189068,2201037406,0,1,0,1535.60,0.00,0.00,61.75,0.17,1109.00
0102,0304,0506,0708,50659332,96,661058,189069,2321035996,0,1,0,1575.66,0.00,0.00,54.77,0.14,1110.00
0102,0304,0506,0708,50659332,96,661058,189070,2441031694,0,1,0,1608.09,0.00,0.00,20.60,0.12,1111.00
0102,0304,0506,0708,50659332,96,661058,189071,2561031162,0,1,0,1618.46,0.00,0.00,11.35,0.11,1112.00
0102,0304,0506,0708,50659332,96,661058,189072,2681030548,0,1,0,1627.73,0.00,0.00,34.02,0.09,1113.00
0102,0304,0506,0708,50659332,96,661058,189073,2801033104,0,1,0,1626.66,0.00,0.00,50.20,0.09,1114.00
