--- Terminal on /dev/cu.usbmodem1101 | 9600 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
0102,0304,0506,0708,50659332,96,661058,3996,2837043950,1,1,0,2688.04,66.67,7.45,36928606208.00,2861.57,203.00
0102,0304,0506,0708,50659332,96,661058,3997,2957072126,1,1,0,3907.49,66.67,7.50,33517787136.00,2404.95,204.00
0102,0304,0506,0708,50659332,96,661058,3998,3077046158,1,1,0,5755.85,66.67,7.50,14561677312.00,2338.01,205.00
0102,0304,0506,0708,50659332,96,661058,3999,3197047424,1,1,0,5702.75,66.67,7.50,5313085440.00,2304.74,206.00
0102,0304,0506,0708,50659332,96,661058,4000,3317048108,1,1,0,3712.35,66.67,7.50,1908097792.00,3472.92,207.00
0102,0304,0506,0708,50659332,96,661058,4001,3437049110,1,1,0,4174.72,66.67,7.55,884112064.00,4145.70,208.00
0102,0304,0506,0708,50659332,96,661058,4002,3557050310,1,1,0,3120.43,66.67,10.08,866082176.00,5451.25,209.00
0102,0304,0506,0708,50659332,96,661058,4003,3677049482,1,1,0,3389.27,66.67,19.35,8380106240.00,4583.60,210.00
0102,0304,0506,0708,50659332,96,661058,4004,3797045018,1,1,0,3018.98,66.67,19.35,8645445632.00,5649.06,211.00
0102,0304,0506,0708,50659332,96,661058,4005,3917046660,0,1,0,1613.08,0.00,19.67,9030226944.00,6262.23,212.00
0102,0304,0506,0708,50659332,96,661058,4006,4037051184,0,1,0,1710.11,0.00,20.00,60626296832.00,8272.18,213.00
0102,0304,0506,0708,50659332,96,661058,4007,4157053346,0,1,0,1965.51,66.67,20.00,88471552000.00,11500.16,214.00
0102,0304,0506,0708,50659332,96,661058,4008,4277051594,1,1,0,3959.73,66.67,10.34,81655619584.00,13086.90,215.00
0102,0304,0506,0708,50659332,96,661058,4009,102085666,1,1,0,2426.18,66.67,10.34,55074267136.00,17121.35,216.00
0102,0304,0506,0708,50659332,96,661058,4010,222082504,1,1,0,4621.02,66.67,10.34,24850376704.00,15951.26,217.00
0102,0304,0506,0708,50659332,96,661058,4011,342083350,1,1,0,11340.11,66.67,10.26,12050957312.00,15702.07,218.00
0102,0304,0506,0708,50659332,96,661058,4012,462083632,1,1,0,11132.19,66.67,10.17,9797601280.00,13810.55,219.00
0102,0304,0506,0708,50659332,96,661058,4013,582081160,1,1,0,6586.56,66.67,10.17,21777094656.00,11947.43,220.00
0102,0304,0506,0708,50659332,96,661058,4014,702079912,1,1,0,6968.24,66.67,20.00,54177124352.00,11224.48,221.00
0102,0304,0506,0708,50659332,96,661058,4015,822079006,1,1,0,5658.81,66.67,20.00,127980978176.00,9430.44,222.00
0102,0304,0506,0708,50659332,96,661058,4016,942079240,1,1,0,10505.61,66.67,20.00,204568903680.00,9281.82,223.00
0102,0304,0506,0708,50659332,96,661058,4017,1062080464,1,1,0,7259.97,66.67,20.00,179034357760.00,9556.00,224.00
0102,0304,0506,0708,50659332,96,661058,4018,1182078436,1,1,0,10996.23,66.67,19.67,89712025600.00,8156.01,225.00
0102,0304,0506,0708,50659332,96,661058,4019,1302077824,1,1,0,10561.96,66.67,19.67,28516227072.00,6897.02,226.00
0102,0304,0506,0708,50659332,96,661058,4020,1422077020,1,1,0,7426.26,66.67,19.35,23349921792.00,6305.87,227.00
0102,0304,0506,0708,50659332,96,661058,4021,1542080734,1,1,0,9099.46,66.67,8.39,52574752768.00,6744.61,228.00
0102,0304,0506,0708,50659332,96,661058,4022,1662080800,1,1,0,6892.66,66.67,8.33,127945293824.00,7988.73,229.00
0102,0304,0506,0708,50659332,96,661058,4023,1782078610,1,1,0,13918.89,66.67,8.39,228610293760.00,9307.87,230.00
0102,0304,0506,0708,50659332,96,661058,4024,1902076882,1,1,0,5510.99,66.67,8.45,440424169472.00,9502.26,231.00
0102,0304,0506,0708,50659332,96,661058,4025,2022075328,1,1,0,9414.05,66.67,8.39,581606506496.00,8152.90,232.00
0102,0304,0506,0708,50659332,96,661058,4026,2142074866,1,1,0,6072.85,66.67,8.33,424334983168.00,8236.89,233.00
0102,0304,0506,0708,50659332,96,661058,4027,2262074722,1,1,0,3842.48,66.67,8.33,181182332928.00,7591.90,234.00
0102,0304,0506,0708,50659332,96,661058,4028,2382073204,1,1,0,3512.56,66.67,8.33,58302951424.00,6744.45,235.00
0102,0304,0506,0708,50659332,96,661058,4029,2502073054,1,1,0,4093.95,66.67,8.33,28097417216.00,5976.43,236.00
